sentence1,sentence2,label,idx,sbert_ft_score,sbert_ft_pred
"By scrapping the 500 and 1000 rupee notes, how is RBI planning to fight against black money?",Will the ban on 500 & 1000 rupee notes really work against corruption?,1,19314,0.4928566515445709,0
Why are so many people obsessed with the flat Earth theory?,Why do people say the earth is flat when we have seen photos of the earth (which is round)?,1,19317,0.5837136507034302,0
Is a third World War imminent?,"How close are we to World War Three, and how bad would it be?",1,19365,0.6953151822090149,0
How can I approach my university crush?,How do I influence my crush?,1,19368,0.656592607498169,0
Where do I find a simple to understand solution on how to lose weight?,What are the best was to lose weight?,1,19494,0.6050812005996704,0
How do you legally immigrate to America from Nigeria? How can I ease up this process?,How do you legally immigrate to America from Bolivia? How can I ease up this process?,1,19523,0.6753226518630981,0
How can I find out someone's face book password?,How do I find out someone's Facebook password?,1,19552,0.6810908317565918,0
How can I travel without money to work voluntarily?,How can I travel without an ID or money?,1,19595,0.667133092880249,0
What do you think of PM's decision on the banning of 500 and 100 rupee notes?,"What do you think about Narendra Modi's decision about banning 500Rs & 1000Rs notes? And what will be the effects, Do this make corruption free India?",1,19674,0.6614621877670288,0
How can I know that I am in love with a girl?,How do you know when you start to fall in love with someone?,1,19691,0.6840487718582153,0
"""Why do many people call Hillary Clinton a """"crooked"""" liar? What did she lie about?""",Politics: Why do people just ignore the fact that Hillary Clinton seems like a deceptive liar?,1,19772,0.663678765296936,0
How do I recover Gmail password without user knowing?,How do I recover my Gmail password with a recovery mobile number and a Gmail address?,1,19815,0.693433403968811,0
Should I be concerned that my cat is nibbling on plastic shopping bags?,Why do cats love to lick plastic bags?,1,19888,0.6766236424446106,0
Why's the great Bob Dylan giving two fingers to the Nobel Prize committee ?,Why hasn't Bob Dylan accepted the Nobel prize in literature yet?,1,20013,0.631065309047699,0
How can I get rid of a bad habbit?,What is the best way to get rid of bad habits?,1,20021,0.47306662797927856,0
How can we earn money online without investment?,How can we earn money online in india?,1,20037,0.6544837355613708,0
Why do people still support Trump after all his insults?,Why do people still support Donald Trump despite his controversial views?,1,20072,0.6753414273262024,0
How does banning 500 & 1000 rupee notes solve black money problem?,How is India fighting corruption by scrapping 500 and 1000 rupee notes?,1,20074,0.6636998057365417,0
Should I drop one year after BCA for MBA preparations?,Should I drop 1 year after a BE for CAT preparation?,1,20078,0.592575192451477,0
How can I lose weight effectively?,How do I lose 30 pounds?,1,20100,0.653046190738678,0
I have an untreatable and life-long disabling neurological disease. What is the easiest and most painless way I can commit suicide?,What can be the most insane ways to commit suicide?,1,20135,0.6101135015487671,0
How reliable are DCT transmissions?,How reliable is a dual-clutch transmission?,1,20175,0.6225182414054871,0
The Indian government is banning the Rs. 500 & Rs. 1000 notes but it is coming up with the Rs. 2000 note. Will it not cause a generation of black money in the future?,How can Modi government prevent black money by discontinuing 500 and 1000 notes?,1,20186,0.5349068641662598,0
Can Donald Trump really become President of US?,What are the chances of Donald Trump Winning the 2016 election?,1,20201,0.5970022678375244,0
Why didn't any country besides Israel vote against the UN resolution condemning Israeli settlements?,14 countries voted against Israeli settlements when the UN conferenced. Which countries voted to condemn Israel for their settlements?,1,20223,0.6365238428115845,0
Can I get pregnant 3 days after period if I bled for not even a full 3 days?,Can you get pregnant 8 days before your period?,1,20228,0.4988837242126465,0
How do I get addmision in MIT?,What do I need to do to get into MIT?,1,20258,0.6692273020744324,0
What is your review of The Poona Pact Between Dr BR Ambedkar and Mahatma Gandhi?,What is your review of The Poona Pact?,1,20299,0.6726386547088623,0
Is CAT after b.tech in mechanical engineering useful?,Will I have a great career if I go for B.Tech in mechanical engineering in a state level college in India?,1,20313,0.6596686840057373,0
How can I get rid of my acne caused by stress?,How can I get rid from my acnes?,1,20343,0.5880259871482849,0
"""Is it possible that Donald Trump is campaigning very badly """"intentionally"""" in order to Hillary Clinton can win?""",Is Hillary Clinton secretly paying Donald Trump to throw the election?,1,20388,0.46057042479515076,0
"I don't have a proof of address, how do I apply for pan card?",How can I apply online for issuance of PAN card in India?,1,20401,0.6669980883598328,0
How do I post something on Quora?,How can I make a question in Quora?,1,20436,0.6864880323410034,0
Why does the Apple Watch require an iPhone?,Can we use Apple watch without using iPhone?,1,20446,0.6900913715362549,0
Should I join the United States Coast Guard?,How do I join the United States Coast Guard?,1,20447,0.6659290790557861,0
What should you do to prepare for running a marathon?,How can I learn marathon?,1,20466,0.6661845445632935,0
What is the funniest joke you've ever heard or read?,What is the best joke you've ever heard? Please keep it clean.,1,20471,0.6445046663284302,0
What are your views on ban of 500 and 1000 rupee notes in India?,What does Balaji Vishwanathan think about the ban of ₹500 and ₹1000 currency notes in India?,1,20472,0.6932668685913086,0
What career choice do I have after completing a B.Tech in mechanical engineering if I am interested in space research?,I recently joined an IT company after completing my B.Tech in mechanical engineering. How do I excel in my career?,1,20528,0.48046690225601196,0
This is scam website?,How do I check if any website is a scam or legit?,1,20533,0.5885218977928162,0
"If you are traveling in a car going 60mph with a fly inside the car, is the fly traveling 60mph?",How can a mosquito fly inside a moving car independently without sticking to anything?,1,20540,0.5280380249023438,0
"""How do you view the Indian government's decision to fight """"black money"""" by scrapping 500 rupee and 1000 rupee notes?""",What are going to be the rammifications of the Indian government's decision affecting invalid ₹500/₹1000 currency notes?,1,20550,0.5457059144973755,0
How do I lose weight faster?,How can you rapidly lose weight in 14days?,1,20586,0.68476802110672,0
Can I get pregnant a week after my cycle?,Is it possible to get pregnant before your regular period?,1,20625,0.4649953842163086,0
Which is the best QuickBooks data recovery support number in New York?,What is Quickbooks tech support number in Arizona?,1,20702,0.6354157328605652,0
How do I Master manipulation?,How do one become a master manipulator?,1,20714,0.686570405960083,0
Why India still using its tattered reservation policies?,Is caste reservation system still necessary in India?,1,20722,0.5716570615768433,0
How do I deal in a share market?,How can I come in share market?,1,20760,0.6286827921867371,0
Do you think Hillary Clinton had Seth Rich killed?,Does anyone think that the tragic murder of Seth Rich could possibly be a hit by the DNC or someone associated with Hillary Clinton?,1,20793,0.61158287525177,0
What business can I start with £5000?,What business can I start with $5000 capital in cash?,1,20796,0.6464675664901733,0
How would scrapping Rs 500 and 1000 notes affect the real estate sector?,What will the real estate look like now after the 500 and 1000 scraping?,1,20824,0.6978740692138672,0
What are some of the best Liquid funds in India to park your surplus money for 10-15 days?,Which are the best debt or liquid funds in India?,1,20866,0.6445206999778748,0
Did Kumari Kandam exist?,Did Kumari Kandam really exist under the ocean or is it just another myth?,1,20916,0.6974174976348877,0
Why do so many people ask questions on Quora.com when they could easily find the answers themselves online?,Why do some people on QUORA ask questions that they can easily findout on Google?,1,20935,0.6786248683929443,0
Does any trader here have experienced with the Delta Charting Group in Tucson Arizona?,Can anyone explain me the facility of Delta Charting Group out of Tucson Arizona?,1,20953,0.6257081031799316,0
How can I create a dynamic array in the programming language C?,How memory is allocated to 1D and 2D array in C?,1,20970,0.5247561931610107,0
Why do people continue to support Donald Trump even though he's so inconsistent?,I like Donald Trump however he has admitted to some deplorable behaviour so why do people still support him? What would turn supporters against him?,1,20978,0.596563458442688,0
What is the QuickBooks technical support phone number in New York?,What is the best QuickBooks support number in Arkansas?,1,21003,0.6829756498336792,0
Is Sri Ramakrishna Paramahamsa an avatar?,Is Sri ramakrishna an incanation?,1,21004,0.6877597570419312,0
How do I post a question in quora?,How do I post here?,1,21016,0.6844766139984131,0
What are the prophecies of world war 3 and will it actually happen?,"How close are we to World War Three, and how bad would it be?",1,21039,0.6881954669952393,0
Are there academic journals for high school students to publish in?,"Are there any respectable, peer-revised journals in which a high school student can publish a journal comparing different East Asian philosophies?",1,21048,0.612861156463623,0
Can I get a developer to work for free?,Where can I get android app developers for free?,1,21085,0.6187185049057007,0
Should I reconsider going to US for MS since Trump has won?,Should I apply for MS in US after Donald Trump in White House?,1,21100,0.6217928528785706,0
How is zero gravity atmosphere for astronauts is created on earth?,How astronauts makes free gravity training?,1,21112,0.6492980718612671,0
"Why we keep on living despite the fact that life makes no sense, and is mostly made of suffering (before death)?",Is our life worth living despite all the suffering and pain?,1,21127,0.5674170255661011,0
What are the best career option for a commerce student?,What are the best courses for commerce stream students after 12th?,1,21139,0.6491937041282654,0
Which is the best TV series you have ever watched?,What are some good TV Series that I should watch? Documentaries not preferred.,1,21214,0.6231538653373718,0
"If Trump gets elected, how long will he last, and what will be the last straw?","Realistically, how long would Trump last in the presidential role before, in some way, he was removed?",1,21221,0.6266099214553833,0
Which coaching is good Resonance or FIITJEE in Delhi? Why?,Resonance or FIITJEE: Which is better? Why?,1,21233,0.6657108068466187,0
Why are my all questions marked for improvement?,"""How can I avoid having so many of my questions marked """"needs improvement""""?""",1,21251,0.6981296539306641,0
"If energy can't be created or destroyed, how can dark energy increase with the expansion of the universe?",Since more and more dark energy appears does this mean that it is infinite or that the potential dark energy that can be created is infinite?,1,21343,0.6754087209701538,0
Are she males real?,Are transgender women real?,1,21365,0.6094738245010376,0
How competent/skilled was Major Dhyan Chand?,How good was Major Dhyan Chand in hockey?,1,21400,0.6111677885055542,0
"What is one thing most people believe to be true that few do not, and why?",What are some of the world's greatest lies that most people believe in?,1,21419,0.5083894729614258,0
What is Balaji Viswanathan's take on 500 & 1000 rupees currency notes ban in India?,What are your views on demonetization of ₹500 & ₹1000 notes in India?,1,21422,0.6069353818893433,0
When will India get fgfa (Fifth Generation Fighter Aircraft) and why there is a delay?,Is india developing any 5th generation fighter aircraft? Is there any future plan?,1,21423,0.6969181299209595,0
What will the real estate look like now after the 500 and 1000 scraping?,How do the real estate prices get affected by the Indian Government's decision to de-monetize 500 and 1000 notes?,1,21436,0.6996561288833618,0
"If the United States has a female president, will her husband be called the first gentleman? What will Bill Clinton be called if Hillary is elected?","If Hillary Clinton were to be elected, would Bill Clinton still be called Mr. President?",1,21440,0.6078692078590393,0
How should I loose weight?,How can I lose 4kg weight?,1,21579,0.5627865791320801,0
How long will .01 shot of meth be detectable with a mouthswab test?,When u smoke crystal meth how long will it be to be able to pass a urine drug test?,1,21599,0.6690738201141357,0
"If I dream about some dead person who was very close, does that mean anything?",What does it mean if I dream about a person I love?,1,21606,0.616975724697113,0
What's your opinion about the decision on removal of 500 and 1000 rupees currency notes?,What is Balaji Viswanathan's take on 500 & 1000 rupees currency notes ban in India?,1,21637,0.6696785688400269,0
How can I lose 25 pounds in a month?,What is it like to lose 30 pounds in one month?,1,21673,0.6471520662307739,0
Is there any possibility of the once extinct animals reappearing?,Is it possible to recreate the extinct animals such as dinosaurs?,1,21706,0.6696089506149292,0
How do you know if someone is a psychopath? I am feeling like I am a psychopath of some sort? I don't feel anything about my friends or people I know?,How do you know if someone is a psychopath or a sociopath?,1,21733,0.6626182198524475,0
If I had a period for 2 days and a half can I still get pregnant?,I had sex in August. A week later I got my period regular for 4 days (heavy bleeding). I missed my period in September. Can I be pregnant?,1,21756,0.5418710112571716,0
How do I get more views on youtube video?,How can I get traffic on my video?,1,21796,0.6003385782241821,0
"Would it be possible, in theory: that The Electoral College does not nominate Trump as POTUS?","Since the electoral college decides Presidency, is it realistic that Trump could ever beat Hillary?",1,21823,0.6024258136749268,0
What is an example of a lie that most people believe is true?,"What is one thing most people believe to be true that few do not, and why?",1,21877,0.5890794992446899,0
What could you bring on an airplane before 9/11?,What was airline security like before 9/11?,1,21884,0.6789489984512329,0
Why doesn't Hillary Clinton win the White House if she won the popular vote?,How did Hillary Clinton win the popular vote but Donald Trump win the election?,1,21939,0.5816832184791565,0
How would the newly introduced rs 2000 notes not contribute to laundering and black money?,How will the India demonetization of 500 and 1000 rupees notes will reduce black money?,1,21949,0.5440331697463989,0
I'm 16 and I want to be a millionaire right now. Where do I start? What can a 16 year old do to make money in real estate?,I'm 15 right now. What can I do to become a millionaire by my 20s?,1,21967,0.6276384592056274,0
What would happen if an astronaut dies in space while on ISS?,"If an astronaut dies in space, how do they deal with the corpse?",1,21977,0.6596663594245911,0
Can there be any major issue in future if my wife is 6 months elder than me?,"My boyfriend is 6 months younger than me, is that bad?",1,22028,0.47130024433135986,0
How can I lose 4kg weight?,"I am ugly and fat, how to lose weight?",1,22049,0.5381417870521545,0
How can I effectvely loss 20 kgs of excess weight from my body?,What is the best weight loss method?,1,22051,0.5313168168067932,0
Why do people ask such questions here on Quora which could be easily found on the internet?,Why do people ask questions here in Quora instead of just googling?,1,22073,0.6943129301071167,0
Is there any chance of World War III?,Is there a war coming?,1,22111,0.6000003814697266,0
"How can you overcome the depression, homesickness and anxiety of culture shock?",How can I deal with reverse culture shock?,1,22115,0.6628390550613403,0
Where can I sell entrepreneur ideas?,How can I sell or pitch my idea?,1,22125,0.666912317276001,0
Who and what is Quora?,Why should I use Quora?,1,22142,0.6505201458930969,0
How will Trump's presidency affect Indian students who are planning to do a PhD in the US?,How will Donald J Trump's presidency affect the opportunities offered to non US students?,1,22156,0.6924846172332764,0
How come there are so many stupid questions on Quora?,What is the #1 reason people ask questions on Quora?,1,22211,0.5370769500732422,0
"""Is it possible that Donald Trump is campaigning very badly """"intentionally"""" in order to Hillary Clinton can win?""",Is it possible that Trump entered the Presidential campaign to ensure that Hillary Clinton wins?,1,22219,0.6675974726676941,0
What are the bitter truths of going yo the US for an MS as an Indian? By Nikhil Patel,What are the bitter truths about doing MBA in the US for an Indian?,1,22221,0.6697537302970886,0
Why does Quora fail to recognize Donald Trump success?,Why is the Quora forum so overwhelmingly against Donald Trump to the point of slander?,1,22253,0.4843693673610687,0
What happens to a question on Quora if it is marked as needing further improvement?,Why do all of my questions on Quora need improvement?,1,22263,0.6262040734291077,0
Is it possible to live off pills?,"Is it possible to live off of the nutrients you can get from an IV, pills, or some kind of milkshake?",1,22284,0.6548197269439697,0
"Is it possible to remove the caste based reservation system from India, by the government of India?",How can I contribute actively to amend the reservation system in India?,1,22296,0.5879693031311035,0
Do aliens walk among us?,Are there extraterrestrials among us?,1,22323,0.6115743517875671,0
If I had a period for 2 days and a half can I still get pregnant?,"Had sex, got my period but after my period I started to get pregnancy symptoms. Could I be pregnant?",1,22330,0.5701546669006348,0
How can I download videos from hostar?,How do I download videos from hotstar?,1,22342,0.6700839996337891,0
How will the ban on 500 and 1000 rupee note stop black money?,How will demonetization of 500 and 1000 rupee notes stop corruption?,1,22347,0.6477092504501343,0
How do you know you're in love again?,How do you know if you're in love with someone and might only be denying the fact to yourself?,1,22357,0.6091286540031433,0
What caused the explosive hype with Jake Williams questions?,Why is Jake Williams all over my feed?,1,22376,0.6280500292778015,0
"If energy can't be created or destroyed, how can dark energy increase with the expansion of the universe?",If dark and vacuum energy are created with expansion is there potential energy that transforms into these types of energy with expansion?,1,22460,0.6875928640365601,0
What is the best advice for a happy life?,What is the best way of living life?,1,22475,0.6524214744567871,0
What are the reset steps for a Gmail password reset?,How can I change gmail password on mobile phone?,1,22480,0.6910837888717651,0
How can I get a 75 in the PTE?,How do I prepare for PTE?,1,22491,0.6426533460617065,0
Is there still a way to get paid on Quora?,Is it true you get paid to answer Quora Questions?,1,22492,0.6717623472213745,0
How do I get into my Instagram if I forgot my email and my Facebook password?,I forgot my password and also my email password. how can I get back that account?,1,22545,0.6775350570678711,0
Web development or Android development which one is better for b.tech 3rd year (CSE) student?,"Algorithmic coding or app development, which of these has a better career scope, and which one should I prefer as a CSE 3rd year student?",1,22581,0.6148723363876343,0
Does Barack Obama ever remember he is 1/2 white as well as1/2 black?,Does Barack Obama identify with his white heritage or does he consider himself an Black American?,1,22603,0.6452012658119202,0
"I don't have money to buy new Macbook Pro 2016 (Touch bar), should I buy Macbook Pro i5 2015 or move to other brands like Dell XPS or Surface Pro 4?",Should I buy a MacBook pro or wait for 2016 release?,1,22648,0.648403525352478,0
Is there are any chances that the reservation in india might stop?,Is it possible for India to become reservation free?,1,22797,0.6936243772506714,0
Why should I visit Kerala?,"What are the best places to visit in Wayanad, Kerala?",1,22805,0.6822577118873596,0
How do people join ISIS?,Islamic State of Iraq and Syria (ISIS): Why are people joining ISIS?,1,22836,0.6133039593696594,0
What is more likely to happen than Donald Trump becoming president?,What dramatic changes will happen in the world if Donald Trump becomes president?,1,22866,0.6797288656234741,0
What should teachers do to be a good teachers?,What traits do all good teachers share?,1,22885,0.6985849142074585,0
Is KFC Halal?,Where in India does KFC get the chickens? Are they haram or halal?,1,22897,0.6462194919586182,0
What are the withdrawal effects of Lexapro?,What are SSRI withdrawal effects?,1,22898,0.6277855634689331,0
Quora: Can one ask serious questions with a 150-character limit on their length?,Why does Quora limit question length?,1,22924,0.6098591685295105,0
Does anyone think that new currency notes of 2000 issued in India have bad design?,What are some interesting features of the new 500 and 2000 rupees notes issued by RBI?,1,22960,0.5229613780975342,0
How many gold will india win in Rio olympic?,Will India still able to win gold medal at Rio Olympics even after 7 days?,1,23004,0.6787961721420288,0
What's the most profitable business ever?,What are the most profitable business sectors?,1,23056,0.6869299411773682,0
How did Donald Trump become president?,Why did America vote for Donald Trump as President in the 2016 Elections?,1,23095,0.5900620818138123,0
I am new in Newzealand so which is the good rental service or real state broker in newzealand?,"I want staying for six month in Newzealand so, Is there is any good broker or rental service?",1,23098,0.698968768119812,0
Can AI replace human traders in finance?,Will there be no human traders in the future?,1,23103,0.6077447533607483,0
When will India take back PoK from Pakistan?,Why India not demand POK (pakistan occupied Kashmir) from Pakistan?,1,23148,0.6344195008277893,0
What else could cause a late period besides pregnancy?,What could it mean if my period was 11days late and my period was lighter then normal?,1,23157,0.6568205952644348,0
What can you take to lose weight fast?,How can I lose weight fast and never gain it again?,1,23165,0.6766651272773743,0
How do I lose my 10kg in a month?,How do I lose weight fast?,1,23308,0.561508297920227,0
What are the ways to join the Indian armed forces as an officer in final year of graduation and after that (especially engineering)?,Can a boy join the Indian armed forces after a BSc degree?,1,23321,0.6517254114151001,0
Why do so many people ask questions on Quora instead of searching the answers on Wikipedia?,Why do people ask stupid questions on Quora that could be easily answered by Google?,1,23330,0.5891729593276978,0
What will be the last few things you would like to do if you knew these were the last 24 hours of the world?,What would you do if you were having 24 hours to live?,1,23368,0.6600555181503296,0
What are some legitimate excuses for getting out of jury duty?,How do I get rid of jury duty?,1,23369,0.6505799293518066,0
Have you ever seen a ghost while going in a car?,Have you ever seen a ghost/spirit while totally awake?,1,23374,0.6830238103866577,0
What are some of the best places to visit in Kerala in a span of 5 days?,What are the places to visit in Kerala during September last and October 1st?,1,23376,0.6618959307670593,0
Do you think scrapping of 500 and 1000 rupee denominations is going to eradicate corruption?,"By scrapping the 500 and 1000 rupee notes, how is RBI planning to fight against black money?",1,23378,0.5585569739341736,0
"If black money is being stashed abroad, and fake currency from elsewhere is entering our system simultaneously, how does it affect the economy? Does one cancel out the effect of the other?",How does black money affect the economy?,1,23383,0.5955988168716431,0
Is it possible to install and run an app on a Windows phone that was developed for an Android phone?,How can I install android apps on my windows phone 8?,1,23433,0.6946860551834106,0
How have people become millionaires before 25?,What is it like to become a millionaire before age 30?,1,23444,0.6932821273803711,0
What's your opinion about the decision on removal of 500 and 1000 rupees currency notes?,What is the use of demonetizing Rs. 500 & Rs. 1000 notes?,1,23523,0.6487296223640442,0
How does a capacitor correct a power factor?,How static capacitor banks improve power factor?,1,23611,0.6702008247375488,0
What will be the result of banning 500 and 1000 rupees note in India?,Why Indian government abruptly announced the demonetization of 500 and 1000 rupees currency?,1,23614,0.6642026305198669,0
How do I improve English writing capacity as a non-native English speaker?,What should I do to improve my English language?,1,23629,0.6954076886177063,0
How will the demonetization of Rs 500/1000 notes finish the black money in the market exactly?,How would the newly introduced rs 2000 notes not contribute to laundering and black money?,1,23714,0.45756930112838745,0
"If I do not monetize YouTube videos & upload copyright content, then are there chances that Google may block my account?",How do I upload YouTube videos which have copyright issues if I want to monetize them?,1,23778,0.6262259483337402,0
Why do people ask such stupid questions on Quora?,Why are there so many pointless questions on Quora?,1,23906,0.681763768196106,0
What's the biggest scam?,What was the biggest scam ever in India? Was it the 2G Scam?,1,23977,0.550389289855957,0
How do I find cheap flight fares?,What are some hacks on booking cheap flight tickets?,1,23998,0.6173151731491089,0
How can one be an optimist?,How does one become more optimistic?,1,24037,0.6009974479675293,0
If vacuum gravitational and dark energy is created without limit as universe expands?,"Is vacuum energy infinite? If it is, how and why? Is it dark energy?",1,24055,0.6688000559806824,0
How do I reword a sentence to avoid plagiarism?,How can I paraphrase my essay and avoid plagiarism?,1,24065,0.6270261406898499,0
Will Westworld be a new hit HBO series based upon what we saw from the trailer?,What do you think of the new Westworld Trailer?,1,24070,0.6428901553153992,0
How can we get to know my current Facebook password which I forget?,How do I get into my Instagram if I forgot my email and my Facebook password?,1,24123,0.6597978472709656,0
How do I place my first question on Quora?,How we can post in Quora?,1,24131,0.5600976943969727,0
I am turning 22 today. What is the best life advice for me at this age?,It's my birthday today and I am turning 23. What advice do you have for me?,1,24170,0.6839568614959717,0
When should you downvote a comment?,How do I use downvote correctly?,1,24177,0.6275447607040405,0
Is reservation necessary in India?,Why do we have reservation in India? And why don't we understand it?,1,24254,0.6933517456054688,0
What is the importance behind the battle at Vimy Ridge? How did this event affect the outcome of the war?,What is the significance of Vimy Ridge?,1,24270,0.678220808506012,0
What are the best online courses available for digital business and marketing management?,Digital Marketing colleges in India?,1,24278,0.5659546852111816,0
How do I root my android to do everything?,How can I root my Android 5.1 device?,1,24330,0.5904046297073364,0
Who will win the two thousand sixteen U S presidential election and why?,Who is most likely to win the U.S. presidential election and why?,1,24341,0.6110842227935791,0
Can you still be pregnant with neg test and period?,Can I get pregnant a day before my period and still have my period?,1,24365,0.5094581842422485,0
Are there sources to describe the life of Jesus other than the bible?,What do we know about Jesus's disciples from sources other than the Bible?,1,24398,0.6370782852172852,0
Should I buy a MacBook Pro with or without a Retina display?,Is this the right time to buy a Macbook Pro Retina?,1,24448,0.673026442527771,0
Who is ahead in the race to sell self-driving cars?,How's Google doing in the race for self driving cars?,1,24456,0.5904145836830139,0
How does Trump's win affects Indian students planning for graduate studies in United States?,"What are the advantages and disadvantages of international students in the US, now that Trump's officially the President of the United States?",1,24468,0.5569303035736084,0
Who is Michel Foucault?,Who is Michelle Foucault?,1,24482,0.6441724300384521,0
Why is India failing so miserably in the 2016 Rio Olympics?,Do Sportspersons representing India severally responsible for poor performance of India in Rio Olympics?,1,24612,0.6932466626167297,0
Why did Trump change his birther position on Obama?,What is the significance of Trump reversing his stance on the Birther Movement?,1,24636,0.6239164471626282,0
What is the election of President Donald Trump means for the US universities and international students applying to them?,What would be the scenario for Indian students after Donald trump becomes the President of US?,1,24644,0.4729643166065216,0
How do I cancel Quora?,How do I erase my profile on Quora?,1,24669,0.6139050722122192,0
What are the tips for clearing Google Summer of Code?,What should I do to get an entry in the Google Summer of Code contest?,1,24679,0.6295469403266907,0
How do I get funding for my startup idea before we have a prototype?,How do I get seed funding pre product?,1,24692,0.6806378364562988,0
Why does India have such a huge problem with violence against women?,What are the 10 most important things that the Indian Government should do to stop violence against women?,1,24744,0.6831012964248657,0
"""Why are some of my questions being marked as """"Needs Improvement"""" no matter what I do to improve it?""","""Why would questions that are just fine be marked as """"needs editing to be improved"""" on here?""",1,24760,0.6604331135749817,0
Why do people still believe in god in this day and age?,Why do people believe in a higher power and God?,1,24763,0.6949164867401123,0
What do you think of Chinese pople?,What do people think about Chinese people?,1,24799,0.6341170072555542,0
How did whatsapp get paid?,What is whatsapp business model?,1,24831,0.5942432880401611,0
How do I trace a phone call?,How do I find a phone number’s location?,1,24862,0.6348519325256348,0
How can I gain weight but also eat healthy?,What is the best weight gain treatment for gaining weight?,1,24865,0.6677387952804565,0
What are your views on ban of 500 and 1000 rupee notes in India?,Don't you think Modi will repeal decision to ban 500 and 1000 notes as it will cause high inconvenience?,1,24924,0.6191015243530273,0
What's a good book to read?,What is the most important book you have ever read?,1,24927,0.6685948371887207,0
Which is the most used computer language?,Which is the most used programming language which will not have an end?,1,24952,0.5804166197776794,0
Is a question in Quora limited to 150 [text] characters and question details to 300 characters?,Why am I having a very limited question details on Quora?,1,24975,0.5000642538070679,0
What is the mystery behind Lal Bahadur Shashtri's death?,"Was Lal Bahadur Shastri poisoned in Tashkent,Uzbekistan,U.S.S.R?",1,25011,0.561060905456543,0
What do you think of Mr. Modi's decision to discontinue Rs 500 and 1000 currencies as of midnight November 8th?,Do you think Indian governments decision to demonetize the 500 and 1000 rupee note is a sudden action?,1,25016,0.5452026128768921,0
"Who is better, Clinton or Trump?",Is Hillary Clinton really worse than Donald Trump?,1,25080,0.6559207439422607,0
Can we pursue biotechnology after B.tech in mechanical engineering?,What are some of the top paying career options after doing a B.Tech in mechanical engineering?,1,25124,0.6117440462112427,0
Does water exist on mars?,Why did it take so long for NASA to find water on Mars?,1,25134,0.690811812877655,0
Should people all over the world speak only one language?,What would be the advantages and disadvantages of having one world language?,1,25193,0.6352213025093079,0
What do people think about RSS (rashtriya swyamsevak Sangh)?,What do you think about Rashtriya Swayamsevak Sangh?,1,25299,0.463520884513855,0
What is the difference between product design and industrial design?,How product design (software) and product design (physical goods) are different?,1,25325,0.6448811888694763,0
"What would be the effect on the Indian economy after banning 500 and 1,000 notes?",What is the use of banning 500 and 1000 rupee notes and introducing new 500 and 2000 rupee notes?,1,25367,0.6367177367210388,0
What makes a man attrantive to women?,What makes a man attractive to women?,1,25453,0.6959545016288757,0
Is Hillary Clinton's enabling of voter fraud and inciting of violence at Trump rallies by DNC affiliated groups affecting independents?,What is your opinion on the O'Keefe video exposing the DNC inciting violence against Trump supporters?,1,25490,0.40684568881988525,0
Is it possible that Jaime Lannister could be Azor Ahai?,Is it possible that Jaime Lannister is Azor Ahai and in order to temper his sword he will kill Cersei thus fulfilling Maggy's prophecy?,1,25491,0.6816881895065308,0
What did Draper University do for you?,Is Draper University of Heroes a scam?,1,25494,0.615653395652771,0
What is the best way to lose weight and not gain it back?,What are some ways to lose weight fast?,1,25521,0.63761305809021,0
What would be the next step by Narendra Modi to eradicate black money?,What is going to be Modi s next step against disproportionate properties and assets?,1,25566,0.6599559783935547,0
What should I do about my hoarding parents?,What should I do about my hoarding mother?,1,25586,0.6969521045684814,0
How do I reduce my weight?,How can I lose an extreme amount of weight?,1,25631,0.6839659214019775,0
How possible is surviving a nuclear war?,Could our species survive an all out nuclear war?,1,25644,0.6922146081924438,0
Why do armies now use lower calibers than during WW2? Is the 5.56 NATO a weak caliber?,Why did NATO choose to use the 5.56 NATO round?,1,25653,0.671938419342041,0
How did the Modi government manage to surprise almost everyone by demonetizing the 500/1000 notes?,How did PM Modi maintain secrecy about demonetizing currency notes?,1,25662,0.6666555404663086,0
Is time travel possible through cosmic strings?,Is backward time travel possible?,1,25707,0.6109293103218079,0
Is there still any country under colonial rule?,What countries are under British rule?,1,25713,0.6473048329353333,0
Is there Genuine Online form filling part time jobs available,Are part time online medical coding jobs available in India?,1,25722,0.5610495805740356,0
How do I learn not to care about what people think of me?,When will I stop thinking about what other people think?,1,25774,0.6589745879173279,0
Will Hillary Clinton start a nuclear war with Russia?,Is the media right about Hillary Clinton starting a major war such as WW3?,1,25823,0.5520480871200562,0
Why do people write for Quora?,What motivates people with technical experience to answer questions on Quora?,1,25830,0.5879521369934082,0
What type off music do you listen?,Which music do you like best?,1,25835,0.6940385699272156,0
What are some best movies ever in any language?,Which is the best movie you ever seen?,1,25845,0.6832922101020813,0
What is disaster managment?,What is disaster management? What are main categories of disaster management?,1,25848,0.6051490306854248,0
Which is the best digital marketing institute for professionals in India?,I am MBA (Marketing) Student. I want to pursue Digital marketing Course. So where Can I find best course of Digital Marketing? Is there any Institute in Mumbai who are providing the Digital marketing Course?,1,25892,0.6498446464538574,0
Can a integrated guided missile hit a movable object?,How does a guided missile hit a moving target?,1,25902,0.6572324633598328,0
What will happen to the money in foreign banks after demonetizing 500 and 1000 rupee notes?,How will the decision to illegalize the 500 and 1000 Rs notes help to get rid of black money in the Swiss bank or maybe in other foreign banks and currencies?,1,25935,0.674239993095398,0
