sentence1,sentence2,label,idx,sbert_ft_score,sbert_ft_pred
Did Kumari Kandam exist?,Did Kumari Kandam really exist under the ocean or is it just another myth?,1,20916,0.6840521097183228,0
Why do so many people ask questions on Quora.com when they could easily find the answers themselves online?,Why do some people on QUORA ask questions that they can easily findout on Google?,1,20935,0.6746575832366943,0
Does any trader here have experienced with the Delta Charting Group in Tucson Arizona?,Can anyone explain me the facility of Delta Charting Group out of Tucson Arizona?,1,20953,0.631634533405304,0
How can I create a dynamic array in the programming language C?,How memory is allocated to 1D and 2D array in C?,1,20970,0.5120793581008911,0
Why do people continue to support Donald Trump even though he's so inconsistent?,I like Donald Trump however he has admitted to some deplorable behaviour so why do people still support him? What would turn supporters against him?,1,20978,0.5897583961486816,0
How do I post a question in quora?,How do I post here?,1,21016,0.6770763397216797,0
What are the prophecies of world war 3 and will it actually happen?,"How close are we to World War Three, and how bad would it be?",1,21039,0.6832915544509888,0
Are there academic journals for high school students to publish in?,"Are there any respectable, peer-revised journals in which a high school student can publish a journal comparing different East Asian philosophies?",1,21048,0.5904868841171265,0
Can I get a developer to work for free?,Where can I get android app developers for free?,1,21085,0.6207823157310486,0
Should I reconsider going to US for MS since Trump has won?,Should I apply for MS in US after Donald Trump in White House?,1,21100,0.6140038967132568,0
How is zero gravity atmosphere for astronauts is created on earth?,How astronauts makes free gravity training?,1,21112,0.6582721471786499,0
"Why we keep on living despite the fact that life makes no sense, and is mostly made of suffering (before death)?",Is our life worth living despite all the suffering and pain?,1,21127,0.587597668170929,0
What are the best career option for a commerce student?,What are the best courses for commerce stream students after 12th?,1,21139,0.6567142009735107,0
Which is the best TV series you have ever watched?,What are some good TV Series that I should watch? Documentaries not preferred.,1,21214,0.6277205944061279,0
"If Trump gets elected, how long will he last, and what will be the last straw?","Realistically, how long would Trump last in the presidential role before, in some way, he was removed?",1,21221,0.6450648307800293,0
Which coaching is good Resonance or FIITJEE in Delhi? Why?,Resonance or FIITJEE: Which is better? Why?,1,21233,0.6635010242462158,0
Why are my all questions marked for improvement?,"""How can I avoid having so many of my questions marked """"needs improvement""""?""",1,21251,0.6973963379859924,0
"If energy can't be created or destroyed, how can dark energy increase with the expansion of the universe?",Since more and more dark energy appears does this mean that it is infinite or that the potential dark energy that can be created is infinite?,1,21343,0.6717537045478821,0
Are she males real?,Are transgender women real?,1,21365,0.6040500402450562,0
How competent/skilled was Major Dhyan Chand?,How good was Major Dhyan Chand in hockey?,1,21400,0.6025587320327759,0
"What is one thing most people believe to be true that few do not, and why?",What are some of the world's greatest lies that most people believe in?,1,21419,0.4895552098751068,0
What is Balaji Viswanathan's take on 500 & 1000 rupees currency notes ban in India?,What are your views on demonetization of ₹500 & ₹1000 notes in India?,1,21422,0.6091411113739014,0
What will the real estate look like now after the 500 and 1000 scraping?,How do the real estate prices get affected by the Indian Government's decision to de-monetize 500 and 1000 notes?,1,21436,0.6912766098976135,0
"If the United States has a female president, will her husband be called the first gentleman? What will Bill Clinton be called if Hillary is elected?","If Hillary Clinton were to be elected, would Bill Clinton still be called Mr. President?",1,21440,0.6101250648498535,0
How should I loose weight?,How can I lose 4kg weight?,1,21579,0.5542961955070496,0
How long will .01 shot of meth be detectable with a mouthswab test?,When u smoke crystal meth how long will it be to be able to pass a urine drug test?,1,21599,0.6752289533615112,0
"If I dream about some dead person who was very close, does that mean anything?",What does it mean if I dream about a person I love?,1,21606,0.6314472556114197,0
What's your opinion about the decision on removal of 500 and 1000 rupees currency notes?,What is Balaji Viswanathan's take on 500 & 1000 rupees currency notes ban in India?,1,21637,0.6634648442268372,0
How can I lose 25 pounds in a month?,What is it like to lose 30 pounds in one month?,1,21673,0.6609218120574951,0
Is there any possibility of the once extinct animals reappearing?,Is it possible to recreate the extinct animals such as dinosaurs?,1,21706,0.6823961734771729,0
How do you know if someone is a psychopath? I am feeling like I am a psychopath of some sort? I don't feel anything about my friends or people I know?,How do you know if someone is a psychopath or a sociopath?,1,21733,0.6451727151870728,0
If I had a period for 2 days and a half can I still get pregnant?,I had sex in August. A week later I got my period regular for 4 days (heavy bleeding). I missed my period in September. Can I be pregnant?,1,21756,0.567042350769043,0
How do I get more views on youtube video?,How can I get traffic on my video?,1,21796,0.6232408881187439,0
Which is the best online test series for neet 2?,Which is the best online test series for medical?,1,21812,0.6951937675476074,0
"Would it be possible, in theory: that The Electoral College does not nominate Trump as POTUS?","Since the electoral college decides Presidency, is it realistic that Trump could ever beat Hillary?",1,21823,0.6355835199356079,0
What is an example of a lie that most people believe is true?,"What is one thing most people believe to be true that few do not, and why?",1,21877,0.5696682929992676,0
What could you bring on an airplane before 9/11?,What was airline security like before 9/11?,1,21884,0.6821655035018921,0
Why doesn't Hillary Clinton win the White House if she won the popular vote?,How did Hillary Clinton win the popular vote but Donald Trump win the election?,1,21939,0.581942081451416,0
How would the newly introduced rs 2000 notes not contribute to laundering and black money?,How will the India demonetization of 500 and 1000 rupees notes will reduce black money?,1,21949,0.5398931503295898,0
I'm 16 and I want to be a millionaire right now. Where do I start? What can a 16 year old do to make money in real estate?,I'm 15 right now. What can I do to become a millionaire by my 20s?,1,21967,0.6342006325721741,0
What would happen if an astronaut dies in space while on ISS?,"If an astronaut dies in space, how do they deal with the corpse?",1,21977,0.6735067963600159,0
Can there be any major issue in future if my wife is 6 months elder than me?,"My boyfriend is 6 months younger than me, is that bad?",1,22028,0.4538470506668091,0
How can I lose 4kg weight?,"I am ugly and fat, how to lose weight?",1,22049,0.5526257753372192,0
How can I effectvely loss 20 kgs of excess weight from my body?,What is the best weight loss method?,1,22051,0.5307746529579163,0
Why do people ask such questions here on Quora which could be easily found on the internet?,Why do people ask questions here in Quora instead of just googling?,1,22073,0.6812133193016052,0
Is there any chance of World War III?,Is there a war coming?,1,22111,0.6266665458679199,0
"How can you overcome the depression, homesickness and anxiety of culture shock?",How can I deal with reverse culture shock?,1,22115,0.6752199530601501,0
Where can I sell entrepreneur ideas?,How can I sell or pitch my idea?,1,22125,0.6838230490684509,0
Who and what is Quora?,Why should I use Quora?,1,22142,0.6629222631454468,0
How will Trump's presidency affect Indian students who are planning to do a PhD in the US?,How will Donald J Trump's presidency affect the opportunities offered to non US students?,1,22156,0.6909177899360657,0
What were your reeasons for getting divorced?,Why are you divorced?,1,22191,0.693955659866333,0
How come there are so many stupid questions on Quora?,What is the #1 reason people ask questions on Quora?,1,22211,0.5600679516792297,0
"""Is it possible that Donald Trump is campaigning very badly """"intentionally"""" in order to Hillary Clinton can win?""",Is it possible that Trump entered the Presidential campaign to ensure that Hillary Clinton wins?,1,22219,0.6668202877044678,0
What are the bitter truths of going yo the US for an MS as an Indian? By Nikhil Patel,What are the bitter truths about doing MBA in the US for an Indian?,1,22221,0.663804829120636,0
Why does Quora fail to recognize Donald Trump success?,Why is the Quora forum so overwhelmingly against Donald Trump to the point of slander?,1,22253,0.4857298731803894,0
What happens to a question on Quora if it is marked as needing further improvement?,Why do all of my questions on Quora need improvement?,1,22263,0.6226427555084229,0
Is it possible to live off pills?,"Is it possible to live off of the nutrients you can get from an IV, pills, or some kind of milkshake?",1,22284,0.6445592641830444,0
"Is it possible to remove the caste based reservation system from India, by the government of India?",How can I contribute actively to amend the reservation system in India?,1,22296,0.603718101978302,0
Do aliens walk among us?,Are there extraterrestrials among us?,1,22323,0.6206133365631104,0
If I had a period for 2 days and a half can I still get pregnant?,"Had sex, got my period but after my period I started to get pregnancy symptoms. Could I be pregnant?",1,22330,0.5870031118392944,0
How can I download videos from hostar?,How do I download videos from hotstar?,1,22342,0.6942199468612671,0
How will the ban on 500 and 1000 rupee note stop black money?,How will demonetization of 500 and 1000 rupee notes stop corruption?,1,22347,0.6571123600006104,0
How do you know you're in love again?,How do you know if you're in love with someone and might only be denying the fact to yourself?,1,22357,0.5986663699150085,0
What caused the explosive hype with Jake Williams questions?,Why is Jake Williams all over my feed?,1,22376,0.6070551872253418,0
"If energy can't be created or destroyed, how can dark energy increase with the expansion of the universe?",If dark and vacuum energy are created with expansion is there potential energy that transforms into these types of energy with expansion?,1,22460,0.682688295841217,0
What is the best advice for a happy life?,What is the best way of living life?,1,22475,0.6631083488464355,0
What are the reset steps for a Gmail password reset?,How can I change gmail password on mobile phone?,1,22480,0.6959909200668335,0
How can I get a 75 in the PTE?,How do I prepare for PTE?,1,22491,0.6648477911949158,0
Is there still a way to get paid on Quora?,Is it true you get paid to answer Quora Questions?,1,22492,0.6583369970321655,0
Does long distance relationship work?,How do I cope with a long distance relationship?,1,22503,0.6931654214859009,0
How do I get into my Instagram if I forgot my email and my Facebook password?,I forgot my password and also my email password. how can I get back that account?,1,22545,0.6890672445297241,0
Web development or Android development which one is better for b.tech 3rd year (CSE) student?,"Algorithmic coding or app development, which of these has a better career scope, and which one should I prefer as a CSE 3rd year student?",1,22581,0.6167877316474915,0
Does Barack Obama ever remember he is 1/2 white as well as1/2 black?,Does Barack Obama identify with his white heritage or does he consider himself an Black American?,1,22603,0.6528653502464294,0
"I don't have money to buy new Macbook Pro 2016 (Touch bar), should I buy Macbook Pro i5 2015 or move to other brands like Dell XPS or Surface Pro 4?",Should I buy a MacBook pro or wait for 2016 release?,1,22648,0.6588758826255798,0
Why should I visit Kerala?,"What are the best places to visit in Wayanad, Kerala?",1,22805,0.6910861134529114,0
How do people join ISIS?,Islamic State of Iraq and Syria (ISIS): Why are people joining ISIS?,1,22836,0.6402503848075867,0
What is more likely to happen than Donald Trump becoming president?,What dramatic changes will happen in the world if Donald Trump becomes president?,1,22866,0.6833183765411377,0
Is KFC Halal?,Where in India does KFC get the chickens? Are they haram or halal?,1,22897,0.6670405268669128,0
What are the withdrawal effects of Lexapro?,What are SSRI withdrawal effects?,1,22898,0.6546191573143005,0
Quora: Can one ask serious questions with a 150-character limit on their length?,Why does Quora limit question length?,1,22924,0.626882791519165,0
Does anyone think that new currency notes of 2000 issued in India have bad design?,What are some interesting features of the new 500 and 2000 rupees notes issued by RBI?,1,22960,0.5367769598960876,0
How many gold will india win in Rio olympic?,Will India still able to win gold medal at Rio Olympics even after 7 days?,1,23004,0.6933180093765259,0
What's the most profitable business ever?,What are the most profitable business sectors?,1,23056,0.6831668615341187,0
How did Donald Trump become president?,Why did America vote for Donald Trump as President in the 2016 Elections?,1,23095,0.6235145330429077,0
Can AI replace human traders in finance?,Will there be no human traders in the future?,1,23103,0.6169042587280273,0
When will India take back PoK from Pakistan?,Why India not demand POK (pakistan occupied Kashmir) from Pakistan?,1,23148,0.6336073875427246,0
What else could cause a late period besides pregnancy?,What could it mean if my period was 11days late and my period was lighter then normal?,1,23157,0.6535656452178955,0
What can you take to lose weight fast?,How can I lose weight fast and never gain it again?,1,23165,0.6881278157234192,0
How do you set up voicemail on an iPhone?,How can I active voicemail alerts on my iPhone?,1,23214,0.6948285102844238,0
How do I lose my 10kg in a month?,How do I lose weight fast?,1,23308,0.5651761293411255,0
What are the ways to join the Indian armed forces as an officer in final year of graduation and after that (especially engineering)?,Can a boy join the Indian armed forces after a BSc degree?,1,23321,0.6635246276855469,0
Why do so many people ask questions on Quora instead of searching the answers on Wikipedia?,Why do people ask stupid questions on Quora that could be easily answered by Google?,1,23330,0.5909695625305176,0
What will be the last few things you would like to do if you knew these were the last 24 hours of the world?,What would you do if you were having 24 hours to live?,1,23368,0.6774843335151672,0
What are some legitimate excuses for getting out of jury duty?,How do I get rid of jury duty?,1,23369,0.6643615365028381,0
Have you ever seen a ghost while going in a car?,Have you ever seen a ghost/spirit while totally awake?,1,23374,0.6886175870895386,0
What are some of the best places to visit in Kerala in a span of 5 days?,What are the places to visit in Kerala during September last and October 1st?,1,23376,0.6793957948684692,0
Do you think scrapping of 500 and 1000 rupee denominations is going to eradicate corruption?,"By scrapping the 500 and 1000 rupee notes, how is RBI planning to fight against black money?",1,23378,0.5370986461639404,0
"If black money is being stashed abroad, and fake currency from elsewhere is entering our system simultaneously, how does it affect the economy? Does one cancel out the effect of the other?",How does black money affect the economy?,1,23383,0.5506751537322998,0
Is it possible to install and run an app on a Windows phone that was developed for an Android phone?,How can I install android apps on my windows phone 8?,1,23433,0.6823197603225708,0
How have people become millionaires before 25?,What is it like to become a millionaire before age 30?,1,23444,0.6895197629928589,0
What's your opinion about the decision on removal of 500 and 1000 rupees currency notes?,What is the use of demonetizing Rs. 500 & Rs. 1000 notes?,1,23523,0.6245191693305969,0
How does a capacitor correct a power factor?,How static capacitor banks improve power factor?,1,23611,0.683626115322113,0
What will be the result of banning 500 and 1000 rupees note in India?,Why Indian government abruptly announced the demonetization of 500 and 1000 rupees currency?,1,23614,0.6799576878547668,0
How will the demonetization of Rs 500/1000 notes finish the black money in the market exactly?,How would the newly introduced rs 2000 notes not contribute to laundering and black money?,1,23714,0.4674437940120697,0
"If I do not monetize YouTube videos & upload copyright content, then are there chances that Google may block my account?",How do I upload YouTube videos which have copyright issues if I want to monetize them?,1,23778,0.6276848316192627,0
Why do people ask such stupid questions on Quora?,Why are there so many pointless questions on Quora?,1,23906,0.6907274127006531,0
What's the biggest scam?,What was the biggest scam ever in India? Was it the 2G Scam?,1,23977,0.5655304193496704,0
How do I find cheap flight fares?,What are some hacks on booking cheap flight tickets?,1,23998,0.6237050294876099,0
How can one be an optimist?,How does one become more optimistic?,1,24037,0.5982736349105835,0
If vacuum gravitational and dark energy is created without limit as universe expands?,"Is vacuum energy infinite? If it is, how and why? Is it dark energy?",1,24055,0.6494339108467102,0
How do I reword a sentence to avoid plagiarism?,How can I paraphrase my essay and avoid plagiarism?,1,24065,0.6521725654602051,0
Will Westworld be a new hit HBO series based upon what we saw from the trailer?,What do you think of the new Westworld Trailer?,1,24070,0.6273912191390991,0
How can we get to know my current Facebook password which I forget?,How do I get into my Instagram if I forgot my email and my Facebook password?,1,24123,0.666250467300415,0
How do I place my first question on Quora?,How we can post in Quora?,1,24131,0.5644708871841431,0
When should you downvote a comment?,How do I use downvote correctly?,1,24177,0.6140739321708679,0
Is reservation necessary in India?,Why do we have reservation in India? And why don't we understand it?,1,24254,0.690293550491333,0
What is the importance behind the battle at Vimy Ridge? How did this event affect the outcome of the war?,What is the significance of Vimy Ridge?,1,24270,0.6954847574234009,0
What are the best online courses available for digital business and marketing management?,Digital Marketing colleges in India?,1,24278,0.5689442157745361,0
How do I root my android to do everything?,How can I root my Android 5.1 device?,1,24330,0.5692734718322754,0
Who will win the two thousand sixteen U S presidential election and why?,Who is most likely to win the U.S. presidential election and why?,1,24341,0.6536808013916016,0
Can you still be pregnant with neg test and period?,Can I get pregnant a day before my period and still have my period?,1,24365,0.5180038213729858,0
Are there sources to describe the life of Jesus other than the bible?,What do we know about Jesus's disciples from sources other than the Bible?,1,24398,0.6480785608291626,0
Should I buy a MacBook Pro with or without a Retina display?,Is this the right time to buy a Macbook Pro Retina?,1,24448,0.6844699382781982,0
Who is ahead in the race to sell self-driving cars?,How's Google doing in the race for self driving cars?,1,24456,0.57755446434021,0
How does Trump's win affects Indian students planning for graduate studies in United States?,"What are the advantages and disadvantages of international students in the US, now that Trump's officially the President of the United States?",1,24468,0.5734830498695374,0
Who is Michel Foucault?,Who is Michelle Foucault?,1,24482,0.6711843013763428,0
Why is India failing so miserably in the 2016 Rio Olympics?,Do Sportspersons representing India severally responsible for poor performance of India in Rio Olympics?,1,24612,0.6852325201034546,0
Why did Trump change his birther position on Obama?,What is the significance of Trump reversing his stance on the Birther Movement?,1,24636,0.6305474042892456,0
What is the election of President Donald Trump means for the US universities and international students applying to them?,What would be the scenario for Indian students after Donald trump becomes the President of US?,1,24644,0.4856114387512207,0
How do I cancel Quora?,How do I erase my profile on Quora?,1,24669,0.6212502717971802,0
What are the tips for clearing Google Summer of Code?,What should I do to get an entry in the Google Summer of Code contest?,1,24679,0.6236423850059509,0
How do I get funding for my startup idea before we have a prototype?,How do I get seed funding pre product?,1,24692,0.699828028678894,0
Why does India have such a huge problem with violence against women?,What are the 10 most important things that the Indian Government should do to stop violence against women?,1,24744,0.6894541382789612,0
"""Why are some of my questions being marked as """"Needs Improvement"""" no matter what I do to improve it?""","""Why would questions that are just fine be marked as """"needs editing to be improved"""" on here?""",1,24760,0.6838816404342651,0
What do you think of Chinese pople?,What do people think about Chinese people?,1,24799,0.6612634658813477,0
How did whatsapp get paid?,What is whatsapp business model?,1,24831,0.6183909773826599,0
How do I trace a phone call?,How do I find a phone number’s location?,1,24862,0.6456090211868286,0
How can I gain weight but also eat healthy?,What is the best weight gain treatment for gaining weight?,1,24865,0.6429469585418701,0
What are your views on ban of 500 and 1000 rupee notes in India?,Don't you think Modi will repeal decision to ban 500 and 1000 notes as it will cause high inconvenience?,1,24924,0.6194754242897034,0
What's a good book to read?,What is the most important book you have ever read?,1,24927,0.6741126775741577,0
Which is the most used computer language?,Which is the most used programming language which will not have an end?,1,24952,0.5967311263084412,0
Is a question in Quora limited to 150 [text] characters and question details to 300 characters?,Why am I having a very limited question details on Quora?,1,24975,0.5162913799285889,0
What is the mystery behind Lal Bahadur Shashtri's death?,"Was Lal Bahadur Shastri poisoned in Tashkent,Uzbekistan,U.S.S.R?",1,25011,0.5636302828788757,0
What do you think of Mr. Modi's decision to discontinue Rs 500 and 1000 currencies as of midnight November 8th?,Do you think Indian governments decision to demonetize the 500 and 1000 rupee note is a sudden action?,1,25016,0.5337255001068115,0
How do you begin to like yourself?,How do you begin to accept yourself?,1,25039,0.6967792510986328,0
"Who is better, Clinton or Trump?",Is Hillary Clinton really worse than Donald Trump?,1,25080,0.6575337648391724,0
Can we pursue biotechnology after B.tech in mechanical engineering?,What are some of the top paying career options after doing a B.Tech in mechanical engineering?,1,25124,0.6149110198020935,0
Should people all over the world speak only one language?,What would be the advantages and disadvantages of having one world language?,1,25193,0.634396493434906,0
What do people think about RSS (rashtriya swyamsevak Sangh)?,What do you think about Rashtriya Swayamsevak Sangh?,1,25299,0.4411103129386902,0
What is the difference between product design and industrial design?,How product design (software) and product design (physical goods) are different?,1,25325,0.6566715240478516,0
"What would be the effect on the Indian economy after banning 500 and 1,000 notes?",What is the use of banning 500 and 1000 rupee notes and introducing new 500 and 2000 rupee notes?,1,25367,0.6259337067604065,0
What makes a man attrantive to women?,What makes a man attractive to women?,1,25453,0.6940895318984985,0
Is Hillary Clinton's enabling of voter fraud and inciting of violence at Trump rallies by DNC affiliated groups affecting independents?,What is your opinion on the O'Keefe video exposing the DNC inciting violence against Trump supporters?,1,25490,0.390910267829895,0
Is it possible that Jaime Lannister could be Azor Ahai?,Is it possible that Jaime Lannister is Azor Ahai and in order to temper his sword he will kill Cersei thus fulfilling Maggy's prophecy?,1,25491,0.6819748878479004,0
What did Draper University do for you?,Is Draper University of Heroes a scam?,1,25494,0.6181755065917969,0
What is the best way to lose weight and not gain it back?,What are some ways to lose weight fast?,1,25521,0.6429300308227539,0
What would be the next step by Narendra Modi to eradicate black money?,What is going to be Modi s next step against disproportionate properties and assets?,1,25566,0.6737686991691589,0
What should I do about my hoarding parents?,What should I do about my hoarding mother?,1,25586,0.6852797269821167,0
How do I reduce my weight?,How can I lose an extreme amount of weight?,1,25631,0.6837780475616455,0
Why do armies now use lower calibers than during WW2? Is the 5.56 NATO a weak caliber?,Why did NATO choose to use the 5.56 NATO round?,1,25653,0.6733382940292358,0
How did the Modi government manage to surprise almost everyone by demonetizing the 500/1000 notes?,How did PM Modi maintain secrecy about demonetizing currency notes?,1,25662,0.6916537284851074,0
Is time travel possible through cosmic strings?,Is backward time travel possible?,1,25707,0.6332371234893799,0
Is there still any country under colonial rule?,What countries are under British rule?,1,25713,0.6622556447982788,0
Is there Genuine Online form filling part time jobs available,Are part time online medical coding jobs available in India?,1,25722,0.5726309418678284,0
Why is GST amendment a gamechanger for Indian Economy?,How is GST beneficial for the country? How would it help to improve the country's economy?,1,25751,0.6887539625167847,0
How do I learn not to care about what people think of me?,When will I stop thinking about what other people think?,1,25774,0.654970109462738,0
Will Hillary Clinton start a nuclear war with Russia?,Is the media right about Hillary Clinton starting a major war such as WW3?,1,25823,0.5219043493270874,0
Why do people write for Quora?,What motivates people with technical experience to answer questions on Quora?,1,25830,0.5932468175888062,0
What type off music do you listen?,Which music do you like best?,1,25835,0.6894409656524658,0
What are some best movies ever in any language?,Which is the best movie you ever seen?,1,25845,0.6754071712493896,0
What is disaster managment?,What is disaster management? What are main categories of disaster management?,1,25848,0.5841511487960815,0
Which is the best digital marketing institute for professionals in India?,I am MBA (Marketing) Student. I want to pursue Digital marketing Course. So where Can I find best course of Digital Marketing? Is there any Institute in Mumbai who are providing the Digital marketing Course?,1,25892,0.6299931406974792,0
Can a integrated guided missile hit a movable object?,How does a guided missile hit a moving target?,1,25902,0.6669546365737915,0
What will happen to the money in foreign banks after demonetizing 500 and 1000 rupee notes?,How will the decision to illegalize the 500 and 1000 Rs notes help to get rid of black money in the Swiss bank or maybe in other foreign banks and currencies?,1,25935,0.6911005973815918,0
Is it possible for an Indian entrepreneur to start a private space company like SpaceX?,Are they any private Indian companies which are into space science?,1,25988,0.6649255156517029,0
"Who won the September 26, 2016 presidential debate?",Was Donald Trump trumped on the first Presidential debate?,1,25991,0.5716464519500732,0
Why can't India get more medals in every Olympics?,Why is India performing bad in Olympics?,1,26047,0.6686679720878601,0
What was it like to go from being very poor to becoming very rich over night,What does it feel like to go from poor to rich?,1,26069,0.6149691343307495,0
What are the best Gate exam Books for mechanical engineering?,Which are the best books to prepare for the GATE?,1,26114,0.6409935355186462,0
What should I do to earn some more money?,How can earn money quickly?,1,26126,0.6919876337051392,0
Is time travel possible after the discovery of gravitational waves?,What is the possibility of time travel becoming a reality?,1,26141,0.6597046256065369,0
Can I fall pregnant after 3days of my period?,Is it possible to get pregnant before your regular period?,1,26145,0.5297293066978455,0
Why do peope commit suicide?,Why do you want to commit suicide?,1,26159,0.6544482707977295,0
"Is it true that Arnab Goswami quit Times Now? If so, why?",Why did Arnab Goswami left ET now?,1,26160,0.6832374334335327,0
Does swimming increase your height in twenties?,How do I increase the height?,1,26169,0.45475801825523376,0
Are GR and QM related by the superfluid dark matter as it is what ripples when Galaxy clusters collide and is what waves in a double slit experiment?,Are SIMPs what ripple when galaxy clusters collide and what wave in a double slit experiment?,1,26222,0.6484473943710327,0
What is the best way to restore a Dell Inspiron 530 to factory settings?,How do you factory reset a Dell computer?,1,26268,0.6672259569168091,0
How can I increase my breast size naturally if I'm a B cup?,How the women breast size increases?,1,26287,0.6236966848373413,0
How will the demonetization of 500 and 1000 rupee notes affect the value of INR against USD?,Will demonetization increase rupee value against dollar?,1,26323,0.6729881167411804,0
What is conversion rate optimization?,What is CRO? Why do I need CRO? Is the conversion rate optimization a must for an online business?,1,26359,0.5355987548828125,0
What is the best way to start preparing for CAT 2017 without going to any coaching classes?,Can we crack the CAT exam without going to any coaching institutes?,1,26433,0.6452181935310364,0
Can time travel exist somewhere in our universe already?,Is it possible to travel time with real life?,1,26450,0.6621034145355225,0
Is it true that India is faking a surgical strike?,What is the proof of Indian Army's surgical strike?,1,26456,0.6811196208000183,0
Could Donald Trump be a plant?,Did Hillary Clinton use Donald Trump as a way to have no relevant Political opponent?,1,26464,0.2876375913619995,0
Do you think the UK Parliament should vote about invoking article 50?,Does the Prime Minister need approval from Parliament to invoke Article 50?,1,26478,0.6952183246612549,0
Can I open a bank account in the US banks if I am traveling there under a B1/B2 visa?,Will my b1/b2 visa cancel if I open an bank acccount in the us?,1,26502,0.6732685565948486,0
Where can I get very reliable furniture removal services in Central Coast?,Where can I get very friendly and affordable services in Central Coast for any residential or office move?,1,26513,0.6321620941162109,0
What are the top 5 dating sites?,What are the best dating apps or sites? I've tried Zoosk and it was awful.,1,26514,0.5938803553581238,0
If vacuum gravitational and dark energy is created without limit as universe expands?,"Is vacuum energy the same as dark energy? is it infinite? if it is, how and why?",1,26557,0.6643291711807251,0
What is actually happening in Allepo Syiria?,What is actually happening in Aleppo?,1,26689,0.422579824924469,0
How credible is the National Enquirer when it comes to the Ted Cruz Affair story?,What evidence does the National Enquirer have that Cruz had multiple extramarital affairs?,1,26777,0.6409720182418823,0
Why did Ted Cruz endorse Donald Trump?,What game is Ted Cruz playing by suddenly endorsing Donald Trump?,1,26859,0.6513690948486328,0
How do I stop being desperate for a relationship?,How can I stop being so desperate to have a girlfriend in India?,1,26885,0.6700962781906128,0
Is consumption based GST good for Indian economy?,"How can the GST bill, passed by the Rajyasabha yesterday, boost the Indian economy?",1,26915,0.676321268081665,0
Why do people go for mba after masters in engineering,Does doing MBA after engineering help in building carrier in the IT industry?,1,26918,0.6262238025665283,0
What are some ways people make money without adding value?,How can I make my money make money?,1,26973,0.5596585869789124,0
How is black money gonna go off with no longer the use of same 500 and 1000 notes?,How banning 500 and 1000 rupees note will curb the corruption and black money in India?,1,26998,0.6846938133239746,0
How can I really start losing weight?,How do I reduce my weight?,1,27010,0.6993958353996277,0
Why do some question and answers on Quora get so much more attention than others?,Why do my awesome questions never get more than 2 or 3 answers when some others get 50 or more?,1,27017,0.49853044748306274,0
What are some epic movies to watch?,Which are the best movies to watch?,1,27081,0.672761857509613,0
Is it justified for a country to spend millions on missiles when billions are still struggling in poverty?,Why does India spend billions in defense when there is poverty?,1,27155,0.4886396527290344,0
What should be the first programming language I learn if I want to become a game developer?,What kind of programming language should I learn if I want to debug a game-making website like Zondle.com?,1,27158,0.6712245941162109,0
How would a Trump presidency affect schools accessibility for international students?,Is Donald Trump a threat for international students?,1,27172,0.5759139657020569,0
What are your views on Modi governments decision to demonetize 500 and 1000 rupee notes? How will this affect economy?,Why Narendra Modi banned 500 and 1000 notes in India?,1,27191,0.6316764950752258,0
Is the word pussy no longer on the list of forbidden words? Do we have Donald Trump to thank for this?,Is the word p#ssy no longer on the list of forbidden words? Do we have Donald Trump to thank for this?,1,27213,0.682349443435669,0
Was Jesus Jewish?,Was Jesus Christ circumsized? Did he identify as Jewish?,1,27242,0.6932686567306519,0
Why should I vote for Hillary Clinton?,Why should I vote for Hillary instead of why I shouldn't vote for Trump?,1,27279,0.696476936340332,0
How do I lose weight and reduce my waist quickly?,How can I lose max weight in 14 days?,1,27381,0.5578311681747437,0
"Do Jinn really exist? If yes, why scientists are not doing research on them?",Do angels really exist?,1,27397,0.3620340824127197,0
Is Donald Trump secretly a Democrat?,Is it possible that Donald Trump is in cahoots with Hillary Clinton?,1,27448,0.5664606094360352,0
Can hamsters eat cucumber?,Can hamsters eat cheese?,1,27475,0.6899194717407227,0
Can the Supreme Court of India interfere on the banned of 500 and 1000 notes by the government?,Can supreme court in India cancel government decision on demonetization?,1,27485,0.6580472588539124,0
How can I open a PPF account? And what are its benefits?,What is the best time to open a PPF account?,1,27513,0.658321738243103,0
If a woman cheats and gets pregnant should her husband take care of the child?,"If a woman commits adultery and gets pregnant, is the husband responsible for child support?",1,27537,0.6602576971054077,0
What should I do to earn some more money?,How you make money?,1,27546,0.6198879480361938,0
Is the placement scenario at new IITs as poor as it is at IIT Mandi?,How was the placement scenario for first batch in new IIT's?,1,27572,0.6722922325134277,0
How clean is prime minister Narendra Modi in terms of corruption?,Why do some people think that Narendra Modi is corrupt?,1,27590,0.6900142431259155,0
I'm 18. How can I make money online?,What should I do to make money online in India?,1,27673,0.6363275647163391,0
Why my question was marked as needing imrovement?,Why was my question marked as needing improvement?,1,27683,0.6615492701530457,0
What is basic structure of constitution?,What's the basic structure theory evolved by the Supreme Court vis-a-vis amendments to the Constitution?,1,27756,0.6657930612564087,0
What dog food brand is best for yorkie puppies?,What is the best food for a 5 week old puppy?,1,27765,0.653910756111145,0
Is congress killed Lal Bahadur shatri?,"Was Lal Bahadur Shastri ji murdered? If yes, by whom?",1,27789,0.6407679319381714,0
Why can't we have one child policy in India?,"""What are your opinions on """"Should India adopt one child policy?""""""",1,27802,0.6968432664871216,0
